0,0,0,0,0
100,90.31402588,45.96038818,61.28692627,64.03015137
200,90.49758911,45.95703125,45.54016113,45.54016113
300,90.49758911,45.95703125,45.64910889,74.29107666
400,90.64559937,46.01226807,78.43521118,81.54434204
500,90.68054199,45.95703125,83.23303223,90.84396362
600,90.62606812,45.9765625,90.75454712,90.73501587
700,90.60653687,45.95703125,90.84396362,90.75454712
800,90.70007324,45.95703125,90.73501587,90.84396362
900,90.64559937,45.95703125,90.78948975,90.78948975
1000,90.68054199,45.95703125,89.71954346,90.65689087
1100,90.60653687,46.01226807,90.69595337,90.62194824
1200,90.68054199,45.95703125,90.69595337,90.69595337
1300,90.66101074,45.95703125,89.51705933,90.64147949
1400,88.7348938,45.95703125,90.18615723,90.20980835
1500,90.62606812,45.9765625,89.93743896,90.44311523
1600,90.68054199,45.95703125,89.24468994,90.37322998
1700,90.64559937,46.01226807,90.35369873,89.77813721
1800,90.62606812,45.95703125,88.82843018,89.88296509
1900,90.62606812,45.95703125,89.80895996,89.46670532